food,category,country,region,year,exports,imports,production
Food,Category,Country,Region,Year,Exports MetricTon,Imports MetricTon,Production MetricTon
Palm Kernel Oil,OIL,Togo,SUB_SAHARAN,1981,1281,0,4026
Palm Oil,OIL,Canada,ARCTIC_AMERICA,1981,0,27000,0
Palm Oil,OIL,China,EAST_ASIA,1981,0,20000,0
Palm Oil,OIL,Hong Kong,EAST_ASIA,1981,0,1000,0
Palm Oil,OIL,Japan,EAST_ASIA,1981,22000,174000,6000
Palm Oil,OIL,South Korea,EAST_ASIA,1981,6000,88000,0
Palm Oil,OIL,Taiwan,EAST_ASIA,1981,0,2000,0
Palm Oil,OIL,Austria,EUROPE,1981,0,11000,0
Palm Oil,OIL,Belgium,EUROPE,1981,11000,47000,0
Palm Oil,OIL,Czechoslovakia,EUROPE,1981,0,1000,0
Palm Oil,OIL,Denmark,EUROPE,1981,7000,23000,11000
Palm Oil,OIL,Finland,EUROPE,1981,0,3000,0
Palm Oil,OIL,France,EUROPE,1981,12000,125000,1000
Palm Oil,OIL,Germany,EUROPE,1981,54000,199000,0
Palm Oil,OIL,Ireland,EUROPE,1981,0,6000,0
Palm Oil,OIL,Italy,EUROPE,1981,0,81000,0
Palm Oil,OIL,Netherlands,EUROPE,1981,102000,267000,4000
Palm Oil,OIL,Norway,EUROPE,1981,0,4000,0
Palm Oil,OIL,Poland,EUROPE,1981,0,8000,0
Palm Oil,OIL,Portugal,EUROPE,1981,1000,16000,3000
Palm Oil,OIL,Spain,EUROPE,1981,0,18000,0
Palm Oil,OIL,Sweden,EUROPE,1981,1000,12000,0
Palm Oil,OIL,Switzerland,EUROPE,1981,0,8000,0
Palm Oil,OIL,United Kingdom,EUROPE,1981,2000,248000,31000
Palm Oil,OIL,Yugoslavia,EUROPE,1981,0,1000,0
Palm Oil,OIL,Costa Rica,MIDDLE_AMERICA,1981,0,0,35000
Palm Oil,OIL,Cote d'Ivoire,MIDDLE_AMERICA,1981,81000,0,173000
Palm Oil,OIL,Honduras,MIDDLE_AMERICA,1981,0,0,22000
Palm Oil,OIL,Mexico,MIDDLE_AMERICA,1981,0,4000,6000
Palm Oil,OIL,Algeria,MIDDLE_EAST,1981,0,6000,0
Palm Oil,OIL,Angola,MIDDLE_EAST,1981,0,2000,40000
Palm Oil,OIL,Egypt,MIDDLE_EAST,1981,0,10000,0
Palm Oil,OIL,Iraq,MIDDLE_EAST,1981,8000,194000,0
Palm Oil,OIL,Jordan,MIDDLE_EAST,1981,136000,142000,0
Palm Oil,OIL,Kuwait,MIDDLE_EAST,1981,14000,23000,0
Palm Oil,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,128000,0
Palm Oil,OIL,Sudan,MIDDLE_EAST,1981,0,12000,0
Palm Oil,OIL,Turkey,MIDDLE_EAST,1981,0,26000,0
Palm Oil,OIL,United Arab Emirates,MIDDLE_EAST,1981,0,7000,0
Palm Oil,OIL,Yemen,MIDDLE_EAST,1981,0,23000,0
Palm Oil,OIL,Australia,OCEANIA,1981,0,50000,0
Palm Oil,OIL,Papua New Guinea,OCEANIA,1981,77000,0,89000
Palm Oil,OIL,Russia,RUSSIA,1981,0,331000,0
Palm Oil,OIL,Brazil,SOUTH_AMERICA,1981,6000,0,21000
Palm Oil,OIL,Colombia,SOUTH_AMERICA,1981,2000,2000,95000
Palm Oil,OIL,Ecuador,SOUTH_AMERICA,1981,6000,5000,61000
Palm Oil,OIL,Peru,SOUTH_AMERICA,1981,0,0,6000
Palm Oil,OIL,Venezuela,SOUTH_AMERICA,1981,0,0,5000
Palm Oil,OIL,Bangladesh,SOUTH_ASIA,1981,29000,105000,0
Palm Oil,OIL,India,SOUTH_ASIA,1981,30000,441000,0
Palm Oil,OIL,Pakistan,SOUTH_ASIA,1981,22000,288000,0
Palm Oil,OIL,Sri Lanka,SOUTH_ASIA,1981,0,3000,0
Palm Oil,OIL,Indonesia,SOUTHEAST_ASIA,1981,358000,47000,944000
Palm Oil,OIL,Malaysia,SOUTHEAST_ASIA,1981,3495000,283000,3649000
Palm Oil,OIL,Philippines,SOUTHEAST_ASIA,1981,0,11000,6000
Palm Oil,OIL,Singapore,SOUTHEAST_ASIA,1981,511000,550000,0
Palm Oil,OIL,Thailand,SOUTHEAST_ASIA,1981,18000,52000,25000
Palm Oil,OIL,Benin,SUB_SAHARAN,1981,11000,0,70000
Palm Oil,OIL,Burma,SUB_SAHARAN,1981,0,32000,0
Palm Oil,OIL,Cameroon,SUB_SAHARAN,1981,12000,0,124000
Palm Oil,OIL,Congo (Kinshasa),SUB_SAHARAN,1981,4000,0,175000
Palm Oil,OIL,Ghana,SUB_SAHARAN,1981,0,6000,35000
Palm Oil,OIL,Guinea,SUB_SAHARAN,1981,0,0,51000
Palm Oil,OIL,Kenya,SUB_SAHARAN,1981,0,70000,0
Palm Oil,OIL,Liberia,SUB_SAHARAN,1981,7000,0,34000
Palm Oil,OIL,Madagascar,SUB_SAHARAN,1981,0,2000,0
Palm Oil,OIL,Mozambique,SUB_SAHARAN,1981,0,15000,0
Palm Oil,OIL,Nigeria,SUB_SAHARAN,1981,38000,178000,603000
Palm Oil,OIL,Sierra Leone,SUB_SAHARAN,1981,1000,0,54000
Palm Oil,OIL,South Africa,SUB_SAHARAN,1981,0,21000,0
Palm Oil,OIL,Tanzania,SUB_SAHARAN,1981,0,4000,0
Palm Oil,OIL,Togo,SUB_SAHARAN,1981,0,0,27000
Palm Oil,OIL,United States,UNITED_STATES,1981,37000,232000,0
Peanut Meal,OIL,Canada,ARCTIC_AMERICA,1981,0,66400,0
Peanut Meal,OIL,China,EAST_ASIA,1981,129600,0,3786800
Peanut Meal,OIL,Hong Kong,EAST_ASIA,1981,60000,72000,0
Peanut Meal,OIL,Japan,EAST_ASIA,1981,8000,82400,48800
Peanut Meal,OIL,South Korea,EAST_ASIA,1981,6400,17600,19200
Peanut Meal,OIL,Taiwan,EAST_ASIA,1981,2400,9600,74400
Peanut Meal,OIL,Austria,EUROPE,1981,0,3200,0
Peanut Meal,OIL,Belgium,EUROPE,1981,5000,57600,9000
Peanut Meal,OIL,Czechoslovakia,EUROPE,1981,0,47400,3000
Peanut Meal,OIL,France,EUROPE,1981,8800,87800,28000
Peanut Meal,OIL,Germany,EUROPE,1981,4200,333600,0
Peanut Meal,OIL,Italy,EUROPE,1981,0,98200,21600
Peanut Meal,OIL,Netherlands,EUROPE,1981,23800,128400,0
Peanut Meal,OIL,Norway,EUROPE,1981,0,1600,0
Peanut Meal,OIL,Portugal,EUROPE,1981,14400,79400,15000
Peanut Meal,OIL,Spain,EUROPE,1981,0,17000,4000
Peanut Meal,OIL,Sweden,EUROPE,1981,0,1600,0
Peanut Meal,OIL,Switzerland,EUROPE,1981,0,17000,6000
Peanut Meal,OIL,United Kingdom,EUROPE,1981,4000,87200,0
Peanut Meal,OIL,Cote d'Ivoire,MIDDLE_AMERICA,1981,0,0,68800
Peanut Meal,OIL,Mexico,MIDDLE_AMERICA,1981,5600,3200,58400
Peanut Meal,OIL,Egypt,MIDDLE_EAST,1981,8000,0,18400
Peanut Meal,OIL,Morocco,MIDDLE_EAST,1981,0,0,32800
Peanut Meal,OIL,Sudan,MIDDLE_EAST,1981,189800,0,756000
Peanut Meal,OIL,Turkey,MIDDLE_EAST,1981,10400,1600,45600
Peanut Meal,OIL,Australia,OCEANIA,1981,12000,10400,46400
Peanut Meal,OIL,Russia,RUSSIA,1981,0,96000,800
Peanut Meal,OIL,Argentina,SOUTH_AMERICA,1981,190400,94600,305400
Peanut Meal,OIL,Brazil,SOUTH_AMERICA,1981,56200,12000,337000
Peanut Meal,OIL,Ecuador,SOUTH_AMERICA,1981,0,0,1000
Peanut Meal,OIL,Bangladesh,SOUTH_ASIA,1981,0,0,18400
Peanut Meal,OIL,India,SOUTH_ASIA,1981,536800,80000,8117400
Peanut Meal,OIL,Pakistan,SOUTH_ASIA,1981,0,0,57600
Peanut Meal,OIL,Indonesia,SOUTHEAST_ASIA,1981,800,82000,599400
Peanut Meal,OIL,Malaysia,SOUTHEAST_ASIA,1981,0,28000,14200
Peanut Meal,OIL,Philippines,SOUTHEAST_ASIA,1981,0,1000,39200
Peanut Meal,OIL,Singapore,SOUTHEAST_ASIA,1981,5600,19200,0
Peanut Meal,OIL,Thailand,SOUTHEAST_ASIA,1981,35200,12400,133600
Peanut Meal,OIL,Vietnam,SOUTHEAST_ASIA,1981,14400,0,116800
Peanut Meal,OIL,Benin,SUB_SAHARAN,1981,0,0,41600
Peanut Meal,OIL,Burkina,SUB_SAHARAN,1981,0,0,82600
Peanut Meal,OIL,Burma,SUB_SAHARAN,1981,0,0,609200
Peanut Meal,OIL,Cameroon,SUB_SAHARAN,1981,800,0,69600
Peanut Meal,OIL,Central African Republic,SUB_SAHARAN,1981,0,0,100000
Peanut Meal,OIL,Chad,SUB_SAHARAN,1981,0,0,66000
Peanut Meal,OIL,Congo (Kinshasa),SUB_SAHARAN,1981,0,0,322600
Peanut Meal,OIL,Gambia,SUB_SAHARAN,1981,45400,0,111200
Peanut Meal,OIL,Ghana,SUB_SAHARAN,1981,0,0,33600
Peanut Meal,OIL,Guinea,SUB_SAHARAN,1981,0,0,68000
Peanut Meal,OIL,Malawi,SUB_SAHARAN,1981,8000,0,136000
Peanut Meal,OIL,Mali,SUB_SAHARAN,1981,8400,0,96600
Peanut Meal,OIL,Mozambique,SUB_SAHARAN,1981,2400,0,64000
Peanut Meal,OIL,Niger,SUB_SAHARAN,1981,0,0,96000
Peanut Meal,OIL,Nigeria,SUB_SAHARAN,1981,0,0,405400
Peanut Meal,OIL,Senegal,SUB_SAHARAN,1981,164800,0,914400
Peanut Meal,OIL,South Africa,SUB_SAHARAN,1981,33600,68000,134800
Peanut Meal,OIL,Tanzania,SUB_SAHARAN,1981,0,0,46400
Peanut Meal,OIL,Togo,SUB_SAHARAN,1981,0,0,24000
Peanut Meal,OIL,Uganda,SUB_SAHARAN,1981,0,0,72000
Peanut Meal,OIL,Zambia,SUB_SAHARAN,1981,0,0,10400
Peanut Meal,OIL,Zimbabwe,SUB_SAHARAN,1981,17600,16200,95000
Peanut Meal,OIL,United States,UNITED_STATES,1981,488200,154400,1552800
Peanut Oil,OIL,Canada,ARCTIC_AMERICA,1981,0,15189,0
Peanut Oil,OIL,China,EAST_ASIA,1981,90731,0,1153158
Peanut Oil,OIL,Hong Kong,EAST_ASIA,1981,14725,42470,0
Peanut Oil,OIL,Japan,EAST_ASIA,1981,1830,18849,12163
Peanut Oil,OIL,South Korea,EAST_ASIA,1981,1464,4026,4392
Peanut Oil,OIL,Taiwan,EAST_ASIA,1981,549,2196,22189
Peanut Oil,OIL,Austria,EUROPE,1981,0,732,0
Peanut Oil,OIL,Belgium,EUROPE,1981,35000,50856,8000
Peanut Oil,OIL,Czechoslovakia,EUROPE,1981,0,1464,2000
Peanut Oil,OIL,France,EUROPE,1981,17183,226483,24000
Peanut Oil,OIL,Germany,EUROPE,1981,7732,46921,0
Peanut Oil,OIL,Italy,EUROPE,1981,6000,47542,16366
Peanut Oil,OIL,Netherlands,EUROPE,1981,16758,39849,0
Peanut Oil,OIL,Norway,EUROPE,1981,0,366,0
Peanut Oil,OIL,Portugal,EUROPE,1981,549,7869,0
Peanut Oil,OIL,Spain,EUROPE,1981,0,3660,915
Peanut Oil,OIL,Sweden,EUROPE,1981,1000,1366,0
Peanut Oil,OIL,Switzerland,EUROPE,1981,0,18660,5000
Peanut Oil,OIL,United Kingdom,EUROPE,1981,915,34947,0
Peanut Oil,OIL,Cote d'Ivoire,MIDDLE_AMERICA,1981,0,0,15738
Peanut Oil,OIL,Dominican Republic,MIDDLE_AMERICA,1981,2000,2000,10000
Peanut Oil,OIL,Mexico,MIDDLE_AMERICA,1981,1281,732,13359
Peanut Oil,OIL,Egypt,MIDDLE_EAST,1981,1830,0,4209
Peanut Oil,OIL,Morocco,MIDDLE_EAST,1981,0,0,7503
Peanut Oil,OIL,Sudan,MIDDLE_EAST,1981,41973,0,271420
Peanut Oil,OIL,Turkey,MIDDLE_EAST,1981,2379,366,14431
Peanut Oil,OIL,Australia,OCEANIA,1981,2745,2379,10614
Peanut Oil,OIL,Russia,RUSSIA,1981,0,12810,183
Peanut Oil,OIL,Argentina,SOUTH_AMERICA,1981,78744,22496,113619
Peanut Oil,OIL,Brazil,SOUTH_AMERICA,1981,81477,2745,136815
Peanut Oil,OIL,Ecuador,SOUTH_AMERICA,1981,0,0,1000
Peanut Oil,OIL,Bangladesh,SOUTH_ASIA,1981,0,0,4209
Peanut Oil,OIL,India,SOUTH_ASIA,1981,63318,18300,2936809
Peanut Oil,OIL,Pakistan,SOUTH_ASIA,1981,0,0,13176
Peanut Oil,OIL,Indonesia,SOUTHEAST_ASIA,1981,183,16470,151224
Peanut Oil,OIL,Malaysia,SOUTHEAST_ASIA,1981,0,1830,2562
Peanut Oil,OIL,Philippines,SOUTHEAST_ASIA,1981,0,0,8967
Peanut Oil,OIL,Singapore,SOUTHEAST_ASIA,1981,1281,4392,0
Peanut Oil,OIL,Thailand,SOUTHEAST_ASIA,1981,8052,2379,26901
Peanut Oil,OIL,Vietnam,SOUTHEAST_ASIA,1981,3294,0,41228
Peanut Oil,OIL,Benin,SUB_SAHARAN,1981,0,0,9516
Peanut Oil,OIL,Burkina,SUB_SAHARAN,1981,0,0,33091
Peanut Oil,OIL,Burma,SUB_SAHARAN,1981,0,0,236212
Peanut Oil,OIL,Cameroon,SUB_SAHARAN,1981,183,0,15921
Peanut Oil,OIL,Central African Republic,SUB_SAHARAN,1981,0,0,22875
Peanut Oil,OIL,Chad,SUB_SAHARAN,1981,0,0,20810
Peanut Oil,OIL,Congo (Kinshasa),SUB_SAHARAN,1981,0,0,101501
Peanut Oil,OIL,Gambia,SUB_SAHARAN,1981,7869,0,19947
Peanut Oil,OIL,Ghana,SUB_SAHARAN,1981,0,0,7686
Peanut Oil,OIL,Guinea,SUB_SAHARAN,1981,0,0,22555
Peanut Oil,OIL,Malawi,SUB_SAHARAN,1981,1830,0,31110
Peanut Oil,OIL,Mali,SUB_SAHARAN,1981,3549,0,35836
Peanut Oil,OIL,Mozambique,SUB_SAHARAN,1981,549,0,22640
Peanut Oil,OIL,Niger,SUB_SAHARAN,1981,0,0,21960
Peanut Oil,OIL,Nigeria,SUB_SAHARAN,1981,0,3000,131324
Peanut Oil,OIL,Senegal,SUB_SAHARAN,1981,165098,0,344674
Peanut Oil,OIL,South Africa,SUB_SAHARAN,1981,7686,15555,21228
Peanut Oil,OIL,Tanzania,SUB_SAHARAN,1981,0,0,10614
Peanut Oil,OIL,Togo,SUB_SAHARAN,1981,0,0,5490
Peanut Oil,OIL,Uganda,SUB_SAHARAN,1981,0,0,27470
Peanut Oil,OIL,Zambia,SUB_SAHARAN,1981,0,0,2379
Peanut Oil,OIL,Zimbabwe,SUB_SAHARAN,1981,4026,3477,23045
Peanut Oil,OIL,United States,UNITED_STATES,1981,154532,51404,409498
Rapeseed Meal,OIL,Canada,ARCTIC_AMERICA,1981,1814800,1083400,2030200
Rapeseed Meal,OIL,China,EAST_ASIA,1981,13000,0,5521000
Rapeseed Meal,OIL,Japan,EAST_ASIA,1981,146800,1099600,681200
Rapeseed Meal,OIL,South Korea,EAST_ASIA,1981,5000,42800,51600
Rapeseed Meal,OIL,Taiwan,EAST_ASIA,1981,0,0,1800
Rapeseed Meal,OIL,Austria,EUROPE,1981,6400,4000,8000
Rapeseed Meal,OIL,Belgium,EUROPE,1981,30200,76400,27800
Rapeseed Meal,OIL,Czechoslovakia,EUROPE,1981,0,4800,272000
Rapeseed Meal,OIL,Denmark,EUROPE,1981,231800,138200,241000
Rapeseed Meal,OIL,Finland,EUROPE,1981,2600,10000,100200
Rapeseed Meal,OIL,France,EUROPE,1981,466600,56600,1156000
Rapeseed Meal,OIL,Germany,EUROPE,1981,155600,592000,1176400
Rapeseed Meal,OIL,Hungary,EUROPE,1981,14000,7600,94800
Rapeseed Meal,OIL,Ireland,EUROPE,1981,1000,6600,2600
Rapeseed Meal,OIL,Italy,EUROPE,1981,0,20800,11600
Rapeseed Meal,OIL,Netherlands,EUROPE,1981,129400,284000,159600
Rapeseed Meal,OIL,Norway,EUROPE,1981,56800,135600,7200
Rapeseed Meal,OIL,Poland,EUROPE,1981,800,5000,645000
Rapeseed Meal,OIL,Romania,EUROPE,1981,800,0,18200
Rapeseed Meal,OIL,Spain,EUROPE,1981,3000,3200,18200
Rapeseed Meal,OIL,Sweden,EUROPE,1981,94000,28000,344600
Rapeseed Meal,OIL,Switzerland,EUROPE,1981,0,0,44200
Rapeseed Meal,OIL,United Kingdom,EUROPE,1981,19200,141000,492000
Rapeseed Meal,OIL,Mexico,MIDDLE_AMERICA,1981,800,17600,15600
Rapeseed Meal,OIL,Algeria,MIDDLE_EAST,1981,1000,21600,16000
Rapeseed Meal,OIL,Morocco,MIDDLE_EAST,1981,800,5600,3000
Rapeseed Meal,OIL,Turkey,MIDDLE_EAST,1981,0,0,3000
Rapeseed Meal,OIL,Australia,OCEANIA,1981,1600,4000,22000
Rapeseed Meal,OIL,Russia,RUSSIA,1981,0,0,37200
Rapeseed Meal,OIL,Argentina,SOUTH_AMERICA,1981,0,0,7000
Rapeseed Meal,OIL,Chile,SOUTH_AMERICA,1981,0,0,15600
Rapeseed Meal,OIL,Bangladesh,SOUTH_ASIA,1981,18800,26000,179400
Rapeseed Meal,OIL,India,SOUTH_ASIA,1981,225000,0,3356600
Rapeseed Meal,OIL,Pakistan,SOUTH_ASIA,1981,13000,0,325400
Rapeseed Meal,OIL,Ethiopia,SUB_SAHARAN,1981,4000,0,28600
Rapeseed Meal,OIL,United States,UNITED_STATES,1981,0,26000,0
Rapeseed Oil,OIL,Canada,ARCTIC_AMERICA,1981,551333,262024,720367
Rapeseed Oil,OIL,China,EAST_ASIA,1981,22000,0,1950895
Rapeseed Oil,OIL,Hong Kong,EAST_ASIA,1981,3000,40000,0
Rapeseed Oil,OIL,Japan,EAST_ASIA,1981,40228,271436,476732
Rapeseed Oil,OIL,South Korea,EAST_ASIA,1981,12915,7503,24026
Rapeseed Oil,OIL,Taiwan,EAST_ASIA,1981,0,0,183
Rapeseed Oil,OIL,Austria,EUROPE,1981,5464,14000,2830
Rapeseed Oil,OIL,Belgium,EUROPE,1981,26647,44699,17183
Rapeseed Oil,OIL,Czechoslovakia,EUROPE,1981,0,3098,114600
Rapeseed Oil,OIL,Denmark,EUROPE,1981,50593,3477,59070
Rapeseed Oil,OIL,Finland,EUROPE,1981,8366,1915,41627
Rapeseed Oil,OIL,France,EUROPE,1981,277821,38686,444170
Rapeseed Oil,OIL,Germany,EUROPE,1981,282601,212245,574584
Rapeseed Oil,OIL,Hungary,EUROPE,1981,2745,1281,13908
Rapeseed Oil,OIL,Ireland,EUROPE,1981,0,3366,1366
Rapeseed Oil,OIL,Italy,EUROPE,1981,0,54928,7366
Rapeseed Oil,OIL,Netherlands,EUROPE,1981,97294,95515,92771
Rapeseed Oil,OIL,Norway,EUROPE,1981,1098,1281,1647
Rapeseed Oil,OIL,Poland,EUROPE,1981,4183,14000,263585
Rapeseed Oil,OIL,Romania,EUROPE,1981,183,0,7562
Rapeseed Oil,OIL,Spain,EUROPE,1981,0,4732,7562
Rapeseed Oil,OIL,Sweden,EUROPE,1981,68555,7915,131606
Rapeseed Oil,OIL,Switzerland,EUROPE,1981,0,0,20222
Rapeseed Oil,OIL,United Kingdom,EUROPE,1981,7562,90725,204475
Rapeseed Oil,OIL,Mexico,MIDDLE_AMERICA,1981,183,4026,9366
Rapeseed Oil,OIL,Algeria,MIDDLE_EAST,1981,0,88941,9000
Rapeseed Oil,OIL,Morocco,MIDDLE_EAST,1981,3183,4281,3000
Rapeseed Oil,OIL,Tunisia,MIDDLE_EAST,1981,0,5000,0
Rapeseed Oil,OIL,Turkey,MIDDLE_EAST,1981,0,0,2000
Rapeseed Oil,OIL,Australia,OCEANIA,1981,366,16915,9745
Rapeseed Oil,OIL,Russia,RUSSIA,1981,0,10000,15307
Rapeseed Oil,OIL,Argentina,SOUTH_AMERICA,1981,0,0,2915
Rapeseed Oil,OIL,Chile,SOUTH_AMERICA,1981,0,0,7196
Rapeseed Oil,OIL,Bangladesh,SOUTH_ASIA,1981,11098,25575,69509
Rapeseed Oil,OIL,India,SOUTH_ASIA,1981,20000,158000,1149906
Rapeseed Oil,OIL,Pakistan,SOUTH_ASIA,1981,6000,12000,122554
Rapeseed Oil,OIL,Ethiopia,SUB_SAHARAN,1981,0,2000,12026
Rapeseed Oil,OIL,Nigeria,SUB_SAHARAN,1981,0,136000,0
Rapeseed Oil,OIL,Senegal,SUB_SAHARAN,1981,0,1000,0
Rapeseed Oil,OIL,United States,UNITED_STATES,1981,0,7000,0
Soybean (Local) Meal,OIL,Argentina,SOUTH_AMERICA,1981,1841600,207200,3320000
Soybean (Local) Meal,OIL,Brazil,SOUTH_AMERICA,1981,1200800,1831200,10268000
Soybean (Local) Oil,OIL,Argentina,SOUTH_AMERICA,1981,421266,47397,759450
Soybean (Local) Oil,OIL,Brazil,SOUTH_AMERICA,1981,274683,418887,2348805
Soybean Meal,OIL,Canada,ARCTIC_AMERICA,1981,199800,864000,1242600
Soybean Meal,OIL,China,EAST_ASIA,1981,377000,424000,8991000
Soybean Meal,OIL,Japan,EAST_ASIA,1981,638200,4232800,2947600
Soybean Meal,OIL,North Korea,EAST_ASIA,1981,0,0,432000
Soybean Meal,OIL,South Korea,EAST_ASIA,1981,92200,665400,545600
Soybean Meal,OIL,Taiwan,EAST_ASIA,1981,178600,1136400,808600
Soybean Meal,OIL,Austria,EUROPE,1981,35000,460800,0
Soybean Meal,OIL,Belgium,EUROPE,1981,958400,1951400,1193000
Soybean Meal,OIL,Bulgaria,EUROPE,1981,0,226000,83000
Soybean Meal,OIL,Czechoslovakia,EUROPE,1981,0,593200,26800
Soybean Meal,OIL,Denmark,EUROPE,1981,63000,1368800,137000
Soybean Meal,OIL,Finland,EUROPE,1981,8200,108600,94000
Soybean Meal,OIL,France,EUROPE,1981,115600,4235600,670400
Soybean Meal,OIL,Germany,EUROPE,1981,1881800,6447800,2900000
Soybean Meal,OIL,Greece,EUROPE,1981,48200,198200,164000
Soybean Meal,OIL,Hungary,EUROPE,1981,0,593000,64400
Soybean Meal,OIL,Ireland,EUROPE,1981,2000,253000,2000
Soybean Meal,OIL,Italy,EUROPE,1981,179000,2759800,1179200
Soybean Meal,OIL,Malta,EUROPE,1981,0,3000,0
Soybean Meal,OIL,Netherlands,EUROPE,1981,1685200,3909000,2098000
Soybean Meal,OIL,Netherlands,EUROPE,1981,0,2000,0
Soybean Meal,OIL,Norway,EUROPE,1981,182400,297000,250000
Soybean Meal,OIL,Poland,EUROPE,1981,0,676000,36000
Soybean Meal,OIL,Portugal,EUROPE,1981,25200,524600,345000
Soybean Meal,OIL,Romania,EUROPE,1981,0,282400,592400
Soybean Meal,OIL,Spain,EUROPE,1981,336600,2770200,2532800
Soybean Meal,OIL,Sweden,EUROPE,1981,117000,310400,0
Soybean Meal,OIL,Switzerland,EUROPE,1981,0,73200,47000
Soybean Meal,OIL,United Kingdom,EUROPE,1981,110800,2081000,987000
Soybean Meal,OIL,Yugoslavia,EUROPE,1981,0,335000,261600
Soybean Meal,OIL,Costa Rica,MIDDLE_AMERICA,1981,0,10000,0
Soybean Meal,OIL,Cuba,MIDDLE_AMERICA,1981,0,141000,0
Soybean Meal,OIL,Dominican Republic,MIDDLE_AMERICA,1981,2400,79200,17000
Soybean Meal,OIL,El Salvador,MIDDLE_AMERICA,1981,0,25000,0
Soybean Meal,OIL,Guatemala,MIDDLE_AMERICA,1981,0,23000,1800
Soybean Meal,OIL,Haiti,MIDDLE_AMERICA,1981,3200,55200,0
Soybean Meal,OIL,Honduras,MIDDLE_AMERICA,1981,0,12000,0
Soybean Meal,OIL,Jamaica,MIDDLE_AMERICA,1981,6800,44000,39000
Soybean Meal,OIL,Mexico,MIDDLE_AMERICA,1981,157800,1017800,1736000
Soybean Meal,OIL,Nicaragua,MIDDLE_AMERICA,1981,0,14400,14000
Soybean Meal,OIL,Panama,MIDDLE_AMERICA,1981,0,15000,0
Soybean Meal,OIL,Trinidad and Tobago,MIDDLE_AMERICA,1981,0,42000,0
Soybean Meal,OIL,Algeria,MIDDLE_EAST,1981,0,84000,0
Soybean Meal,OIL,Cyprus,MIDDLE_EAST,1981,0,41000,0
Soybean Meal,OIL,Egypt,MIDDLE_EAST,1981,0,127400,227000
Soybean Meal,OIL,Iran,MIDDLE_EAST,1981,0,278000,191000
Soybean Meal,OIL,Iraq,MIDDLE_EAST,1981,0,117000,0
Soybean Meal,OIL,Israel,MIDDLE_EAST,1981,114000,450400,392000
Soybean Meal,OIL,Jordan,MIDDLE_EAST,1981,34000,78000,0
Soybean Meal,OIL,Lebanon,MIDDLE_EAST,1981,9000,36000,31000
Soybean Meal,OIL,Libya,MIDDLE_EAST,1981,0,50000,0
Soybean Meal,OIL,Morocco,MIDDLE_EAST,1981,11200,30600,9000
Soybean Meal,OIL,Saudi Arabia,MIDDLE_EAST,1981,0,55000,0
Soybean Meal,OIL,Syria,MIDDLE_EAST,1981,0,60000,0
Soybean Meal,OIL,Tunisia,MIDDLE_EAST,1981,0,92000,0
Soybean Meal,OIL,Turkey,MIDDLE_EAST,1981,1600,3200,23000
Soybean Meal,OIL,Australia,OCEANIA,1981,16600,84400,147600
Soybean Meal,OIL,New Zealand,OCEANIA,1981,0,3000,0
Soybean Meal,OIL,Russia,RUSSIA,1981,0,2284600,1695800
Soybean Meal,OIL,Argentina,SOUTH_AMERICA,1981,5252400,1057200,5854000
Soybean Meal,OIL,Brazil,SOUTH_AMERICA,1981,22214600,7136200,30092000
Soybean Meal,OIL,Chile,SOUTH_AMERICA,1981,3000,43000,800
Soybean Meal,OIL,Colombia,SOUTH_AMERICA,1981,31200,110000,209200
Soybean Meal,OIL,Ecuador,SOUTH_AMERICA,1981,0,13600,67000
Soybean Meal,OIL,Paraguay,SOUTH_AMERICA,1981,680000,240000,507000
Soybean Meal,OIL,Peru,SOUTH_AMERICA,1981,2000,32600,13400
Soybean Meal,OIL,Uruguay,SOUTH_AMERICA,1981,19800,2000,23000
Soybean Meal,OIL,Venezuela,SOUTH_AMERICA,1981,0,550400,50000
Soybean Meal,OIL,India,SOUTH_ASIA,1981,200000,0,697600
Soybean Meal,OIL,Pakistan,SOUTH_ASIA,1981,0,0,3600
Soybean Meal,OIL,Sri Lanka,SOUTH_ASIA,1981,0,5000,0
Soybean Meal,OIL,Indonesia,SOUTHEAST_ASIA,1981,68800,402800,416800
Soybean Meal,OIL,Malaysia,SOUTHEAST_ASIA,1981,41600,264600,128000
Soybean Meal,OIL,Philippines,SOUTHEAST_ASIA,1981,54600,406800,21800
Soybean Meal,OIL,Singapore,SOUTHEAST_ASIA,1981,44200,178400,15000
Soybean Meal,OIL,Thailand,SOUTHEAST_ASIA,1981,15200,192200,152600
Soybean Meal,OIL,Vietnam,SOUTHEAST_ASIA,1981,8800,2400,60800
Soybean Meal,OIL,Bolivia,SUB_SAHARAN,1981,21000,1600,135800
Soybean Meal,OIL,Burma,SUB_SAHARAN,1981,0,0,15200
Soybean Meal,OIL,Guyana,SUB_SAHARAN,1981,0,7000,0
Soybean Meal,OIL,Kenya,SUB_SAHARAN,1981,0,1000,0
Soybean Meal,OIL,Nigeria,SUB_SAHARAN,1981,0,25000,48000
Soybean Meal,OIL,South Africa,SUB_SAHARAN,1981,0,104000,26800
Soybean Meal,OIL,Zambia,SUB_SAHARAN,1981,3200,0,7600
Soybean Meal,OIL,Zimbabwe,SUB_SAHARAN,1981,31200,6800,136200
Soybean Meal,OIL,United States,UNITED_STATES,1981,32193800,6963200,65656000
